Air_pressure_bar,Flow_rate_lpm,Valve_status,Cylinder_position_mm,Leakage_rate_lpm,Noise_level_dB,Load_pressure_bar,Cycle_time_s,Ambient_temperature_C,System_vibration_mm_s2
4.880735391,25.83761689,Open,290.9718208,0.060891027,70.93773615,4.947136153,1.278032102,22.12809769,0.755720348
4.584644594,30.47675137,Closed,393.0577239,0.076971699,62.29464114,4.68596128,1.299242437,20.18654207,0.639172462
5.296318555,29.10184814,Closed,84.62379872,0.041550954,64.39480384,4.88735355,1.311211871,22.87189265,1.120223737
4.767318092,33.89565313,Closed,54.27767889,0.009418008,66.02674092,4.822846529,1.564690473,23.33476621,1.159403303
4.766057997,22.11385815,Open,374.6451803,0.135920585,61.04338193,4.766632066,1.38663931,21.61539363,0.395601295
5.297577893,25.74901127,Closed,152.5791653,0.111151015,63.34475953,4.780727743,1.914519708,23.08922501,0.908864541
4.435104966,21.8087717,Closed,475.7497196,0.100524399,65.45054673,4.626922099,1.880935976,21.41496761,0.971732688
4.542920657,28.70201639,Closed,357.1589853,0.029997173,65.18672694,4.796844462,1.498707681,23.3419853,0.90859704
4.994559727,36.05713752,Closed,163.3780236,0.181997834,70.12140808,4.683101313,1.891065243,23.82520463,0.668377301
5.087985329,27.47276395,Open,144.7713739,0.074832163,71.16582878,4.725548696,1.797626925,23.79725573,0.751180888
5.145420394,27.44658031,Closed,261.8491931,0.126681321,61.57566051,4.735270191,1.409858688,22.23568865,0.650345069
4.909460452,34.35862212,Open,39.57233414,0.02727193,65.44507408,4.754661346,1.098156931,19.9200637,0.715947194
5.759110901,35.34274779,Open,58.83825632,0.090473741,67.69699323,4.984434691,1.456406323,20.77617389,0.558006994
4.931632232,29.55714466,Closed,87.92894066,0.114568723,71.06538986,4.774041834,1.371075574,23.19031465,0.777042236
4.930764154,33.42357427,Closed,387.3617967,0.116353761,67.87396119,5.004740467,1.541301125,26.89762461,0.499439658
4.760903999,24.6152273,Open,256.9286796,0.107732427,66.16365361,5.10757099,1.517845657,21.31855846,0.759973089
5.037172045,36.88987167,Closed,5.283561387,0.124726125,67.66617013,4.97098893,1.512603532,22.91167536,0.550283662
5.18448837,40.74353147,Open,336.7582637,0.043473977,67.69507534,4.906893707,1.604736948,20.88789489,0.841363272
5.361073416,32.60607896,Closed,211.8450893,0.10986863,61.28914283,4.865366442,1.257495611,20.05206591,0.664116088
4.553214721,19.57834189,Open,255.4261825,0.105687884,65.77119517,4.973071742,1.582272056,20.64736827,0.85811607
4.926201398,27.20884869,Open,107.0581217,0.111583634,70.83664398,4.817872148,1.412076769,17.83505605,1.016316146
5.134011083,33.06412661,Open,275.8911142,0.103617261,64.17057293,4.996913969,1.53999644,24.70687013,1.117889387
5.17611726,27.89258501,Closed,489.5766199,0.036339361,65.51778657,4.922821161,1.691481969,17.53973949,0.294399082
5.001964597,36.36099277,Open,36.7223455,0.034110012,64.0299342,4.728031908,1.255120045,21.47234354,0.633161181
5.162727191,32.94078632,Open,141.9586998,0.010713409,55.74456202,4.979170176,1.443741269,19.64374421,0.739382785
4.757310832,26.4676225,Closed,121.4987964,0.140876725,65.08236071,4.818296001,1.476293153,20.23123957,0.892065564
5.46737163,30.16132405,Closed,124.2746554,0.141382875,66.20716772,4.778773598,1.397146206,24.75304532,0.469929099
5.297788431,25.5308339,Open,189.3531788,0.142177515,62.95002644,4.704760168,1.679965899,22.40213398,0.603581519
4.596521664,29.08707561,Open,409.0548924,0.115339498,60.3814522,4.83320377,1.355922328,20.06920768,0.826071441
4.677469086,27.2270338,Closed,456.429345,0.006655961,61.47757416,4.999292523,1.38891992,20.82096574,0.816977648
4.685923475,35.873809,Open,101.1075437,0.048664475,68.05675046,4.977788001,1.358016173,20.46903756,0.875523681
5.203390991,40.58006028,Closed,271.474969,0.108520771,72.89009909,4.870678759,1.718411082,21.91290866,0.888735145
4.61458167,22.84405833,Closed,318.4494861,0.1067759,70.52973336,4.919928728,1.401511178,22.34578337,0.867718887
4.9006927,20.38391857,Closed,260.9137372,0.088862589,59.62261598,5.054339358,1.592009078,25.79114955,0.838731063
5.136411319,28.77413789,Open,217.0381971,0.11844586,68.41850924,4.770006742,1.89514102,18.16739847,0.811147955
4.98015022,22.40792151,Closed,95.98775293,0.100582585,62.3473505,4.576915999,1.485036316,21.93037537,0.932952618
5.077666255,30.23105802,Open,244.1096796,0.106038523,62.67093175,5.06022597,1.722412136,21.36886461,0.352135467
4.680259187,33.74468057,Open,200.6074139,0.068046733,63.15209761,4.69404435,1.834270817,23.89309706,1.108866697
5.178456312,37.47070949,Closed,397.7816813,0.149100549,67.8242678,4.661932375,1.705438312,22.70963624,0.35910359
4.816036432,31.00697279,Closed,381.8021796,0.07846142,68.83701351,4.440760449,1.496639737,23.18072442,0.584167637
4.902614098,29.03422388,Closed,66.9993406,0.033467546,64.60787571,4.914256611,1.628421552,22.69017237,0.754647841
5.071319518,20.10807542,Closed,44.25952628,0.061450049,64.67571704,4.475709475,1.242524281,20.13601775,0.934522578
5.030923466,30.13092575,Open,454.0769716,0.08257669,66.85705497,4.649948238,1.343991368,24.42253099,0.200946622
5.007194006,30.3564363,Open,267.7541945,0.149700139,67.27197816,4.917647359,1.379064964,23.59700981,0.794375135
4.774811953,33.19478407,Closed,428.9004686,0.0978866,69.70490283,4.94438425,1.948122424,23.83105958,0.958479008
4.910135177,26.45755949,Open,29.07556028,0.090692589,59.8625121,4.66965917,1.337483097,24.52810034,0.998903623
5.000655077,27.824737,Closed,263.2578083,0.037566829,65.08010936,4.773169335,1.33450465,22.8353502,0.660534068
4.58747443,22.60998872,Open,269.7132573,0.139274129,60.7279025,4.625481095,1.291215804,24.96198481,0.739832943
4.86124011,18.54353597,Open,430.3510163,0.067402392,64.79623088,4.690320642,1.611962352,22.75527914,0.676770374
5.116303964,24.45751455,Open,48.80499911,0.094998607,64.09529885,4.853243052,1.528524279,21.56188282,0.721465069
4.616769019,22.14837093,Closed,120.2227818,0.174009154,64.81300218,4.699670664,1.717351795,21.98679218,0.59363469
5.346974495,31.68356148,Open,203.2691569,0.125438167,61.80102845,4.751156992,1.634251933,21.95231246,0.622149568
5.380883979,27.40932972,Open,432.9207377,0.018587298,59.05084083,4.507058664,1.223922031,20.96121736,0.886875384
4.626454827,27.30881435,Open,469.4416575,0.011524488,56.62224989,5.026591233,1.338544446,25.2637777,0.826323075
5.40728589,25.07793477,Open,496.3623098,0.096784477,64.47527938,4.902013319,1.77306575,22.59259073,0.898317302
4.956925523,13.83717284,Closed,479.5967432,0.039362969,63.27599558,4.958581074,1.459340351,22.18947695,0.842802878
5.125554368,37.54155374,Open,2.970877922,0.132427337,62.29624934,5.058085065,1.737518364,22.77654851,0.94086772
4.851004684,24.99864739,Closed,23.85417073,0.102113153,70.29019385,4.634957425,1.47006381,27.95970903,0.9756428
5.276913448,27.93789965,Closed,73.80340958,0.108269238,61.56224725,4.728321103,1.306468714,19.73655162,0.451656676
5.121828206,22.72553917,Open,174.4310484,0.064662841,70.66733633,4.421033126,1.439347844,20.30992298,0.62913807
4.755754023,34.85965172,Open,414.9590155,0.187069183,71.49537498,5.428084582,1.306390041,19.23885797,0.753724809
4.6504394,30.71714469,Closed,446.3280977,0.242129686,57.19639813,4.770082937,1.386889448,21.53480152,0.795464495
4.561909269,25.86817357,Closed,93.41720315,0.086070764,65.36952584,5.00774558,1.540185141,22.49103689,0.665981885
5.056382533,28.03885194,Closed,309.8320758,0.117651962,63.40121404,4.552367771,1.602321018,21.06935496,0.982404734
5.171741424,38.39089961,Open,458.6809925,0.104870867,53.35278422,4.999277685,1.181961735,20.9205464,1.195989674
5.195289704,29.63515284,Open,231.865868,0.087015657,59.22143499,5.171518175,1.496526398,22.28480973,0.837232391
4.964605672,29.09133231,Closed,51.77178598,0.058396477,68.09974443,4.78794385,1.382676853,20.99578435,0.816868206
4.652901063,25.29309257,Closed,228.906825,0.045751601,73.07679701,4.597823701,1.370317038,22.62035165,0.969891251
4.795377561,20.52709425,Closed,187.8974511,0.043220137,68.61071257,4.77224072,1.526536924,24.22846869,0.426832049
5.345704592,29.19980663,Open,288.828998,0.120262001,66.29452989,4.354647695,1.389909625,23.35406094,0.805693788
4.854611431,31.62742556,Open,219.3293422,0.074016276,64.91467047,4.79242266,1.776427599,23.76202669,0.995807165
5.043025289,35.49792232,Closed,8.672963427,0.028914643,71.73065166,4.964193428,1.737612375,24.17183682,0.671369201
4.677304855,18.75751733,Open,496.9988667,0.122242911,73.59295681,4.792848471,1.736365659,22.56565632,0.554687884
5.100974914,24.37451836,Closed,271.7701189,0.098086936,62.65262928,4.743172089,1.401017961,21.68271795,0.762838878
4.862694631,27.09629455,Open,236.8153777,0.16733365,57.00005376,4.905513623,1.307500233,20.45549386,0.787862913
5.314013814,29.98259576,Closed,477.3086858,0.11865612,56.60725015,4.920804969,1.516405986,21.21764367,0.618269544
5.232067312,29.27483154,Open,77.93018379,0.02606632,70.28752397,4.468018887,1.469930327,20.95262893,1.219232255
4.851288216,29.39155657,Open,94.61880127,0.011483832,64.81176584,4.817764592,1.378235368,23.46334465,0.704260724
4.962000792,32.04048029,Open,404.0073745,0.064026381,65.73296764,5.287197025,1.264853111,22.69356511,0.56926813
4.834665128,25.48353445,Open,130.41554,0.068744629,57.83739603,4.532996751,1.491696406,23.39351573,0.781275736
4.574170041,34.67070721,Open,399.6135531,0.14715796,61.98724435,4.782916233,1.41918611,19.67932629,0.981572128
4.742767271,32.16726221,Open,135.7667415,0.099556453,63.81807674,5.188349224,1.637669407,24.86349897,0.80348285
5.059465198,28.40083868,Open,16.59381511,0.156684425,65.83135353,5.020835031,1.63302121,21.14603926,0.897118784
5.097577849,38.00453996,Closed,258.5073619,0.033758347,63.40563184,4.697320664,1.720159961,19.79996672,0.625697881
5.044564371,37.78208018,Closed,98.34321706,0.148263219,60.85069521,4.841227076,1.24814089,21.12156447,1.097537689
4.909480084,34.66447678,Closed,378.9231465,0.136049458,61.86173203,4.799577664,1.580211662,26.96753199,0.912342206
5.279919982,14.90721615,Open,320.5998166,0.000911706,69.83329314,4.650385639,1.354506859,21.22456627,1.009540314
5.019062571,37.89472546,Open,461.801334,0.166130892,65.97913848,4.785149579,1.255917158,21.34980706,0.873032126
5.210976148,33.97379261,Open,391.4941786,0.104672925,67.44862723,4.744006773,1.414279553,21.61579064,0.964976808
4.46786746,40.03204319,Closed,90.38797742,0.119602225,61.40450476,4.822549788,1.713740996,21.70275923,0.625389488
3.823279925,36.18732296,Closed,400.0791183,0.056755194,53.18470606,4.650323364,1.425536329,20.43704787,0.701717917
5.085136408,37.89171339,Closed,320.8685224,0.163762351,62.90758277,4.54467636,1.813090932,22.28642617,1.069296119
4.572570304,34.39327425,Closed,334.4758209,0.040707384,61.53371778,4.791743845,1.609775703,24.15118982,1.111948389
4.936264489,36.74346599,Closed,416.131443,0.141604601,66.39604907,5.143023644,1.421181904,22.62857863,0.57058688
4.909370888,39.9706187,Closed,286.9120346,0.141030374,78.14289485,4.816440585,1.732009686,19.7776694,0.849947214
5.476220181,31.08277369,Open,233.0017572,0.051291629,67.78066407,4.733681244,1.589079354,21.31130819,0.71381124
5.119998966,22.13884728,Closed,318.3205177,0.19916868,75.94384064,4.950817161,1.313488122,20.8969452,0.660593706
5.049757708,28.4626955,Open,148.9787145,0.111576424,67.27507878,4.768336077,1.871760527,22.10587894,0.856967939
5.251097346,31.949728,Closed,91.29856554,0.132694631,62.48045505,5.173606585,1.551895765,24.66090334,1.028192586
5.110549276,30.37443792,Closed,308.293919,0.02364396,66.39166431,4.799217498,1.503759238,21.70223441,0.890332495
4.862696902,23.76719017,Open,116.9241845,0.2058865,72.1225544,4.940099413,1.328893466,21.82369026,0.73609751
5.321442779,21.84466187,Open,39.95755467,0.038772153,72.31825039,4.649079124,1.735907654,25.55528964,0.902972236
4.667074962,26.29418666,Open,0.277092293,0.151244322,62.69865053,4.900617851,1.603455085,23.75241198,0.728004765
5.096974156,34.03869778,Closed,304.1597007,0.050261414,66.01273478,4.855018695,1.625847636,23.14816256,0.88242286
4.535729062,37.90169885,Closed,181.0743917,0.06905056,59.28293248,4.788698775,1.398493731,25.91626323,1.07929314
5.061183157,34.58283807,Open,376.1554853,0.139437702,68.2986745,4.699648448,1.666820114,22.97962251,0.384568068
5.057896893,35.28713644,Closed,187.5881992,0.151377636,71.2134188,4.672393967,1.682362719,18.02694572,0.95945046
5.502936489,29.59592213,Open,243.0017241,0.036435788,65.15919782,4.856470533,1.366244352,23.66533152,0.492189016
4.530507832,21.28958771,Closed,203.5424864,0.154523608,62.33046378,4.925787822,1.216601972,18.81598309,1.045665542
4.819733847,27.7238971,Closed,325.2873956,0.152249025,66.44052381,4.774567441,1.616274612,22.90401074,0.672594878
5.246804728,28.70617794,Closed,178.069581,0.05310233,66.66983613,4.857453586,1.18533061,18.57251285,0.556465724
5.100595177,27.51473757,Open,481.883825,0.17993238,65.32457533,4.792417064,1.530403156,21.06628918,0.939053845
5.054091515,30.27347433,Closed,468.0734933,0.027157119,65.7148605,4.819705205,1.410550979,21.27243094,0.872834013
4.713159289,32.2070988,Open,424.0139513,0.068761371,64.3047406,4.759911003,1.743733042,20.45976179,0.600162619
4.822754496,34.26507594,Open,460.1501353,0.123950131,68.98381971,4.803594516,1.421431222,21.30229601,0.549400049
5.373512302,28.60940068,Open,224.5698442,0.057321686,67.94490978,5.339608091,1.721454594,24.06512344,0.762503703
4.984547242,20.48120297,Open,268.2151984,0.113190954,61.06758741,4.86232686,1.397158111,20.57209418,0.55918261
5.112607909,27.5856114,Open,371.0462963,0.112053804,60.95763759,4.929059392,1.699998201,23.09028176,0.587705405
4.965443501,30.21855198,Open,348.0729625,0.090646287,63.98250233,4.887604721,1.912068309,20.06870072,0.823124158
4.645074345,36.11403961,Open,445.3392978,0.141620027,67.9473485,4.747436635,1.286390572,21.62100085,0.606825673
5.280143128,27.16096079,Open,358.1655136,0.08858196,65.59222966,5.058797843,1.558407144,22.64767853,0.885307858
5.150969715,32.56271814,Open,498.9423541,0.111577053,62.42739836,4.741767246,2.049756483,20.00694317,1.098028719
5.691691051,31.4504395,Closed,174.2528999,0.157323594,66.04607439,5.01101091,1.513317765,19.37655913,0.770288917
4.695325586,30.21950267,Open,416.4988711,0.139534311,63.67675792,4.7331586,1.512357654,22.9837563,0.826030212
5.246771876,34.6526666,Closed,348.8174114,0.139300865,68.52194584,4.608005496,1.657699789,24.2461608,1.203619347
4.60653681,26.69579402,Open,345.6932226,0.04254102,66.33223374,4.873079242,1.508216173,21.84186996,0.562479777
5.04720397,27.12406775,Closed,162.9177974,0.126239629,63.73888725,4.579066329,1.158554801,21.08537419,1.038247039
5.292951977,29.94049588,Closed,392.8008962,0.05607506,65.92607509,4.907128045,1.726457475,22.31135078,1.01417152
4.378359465,26.79926747,Closed,450.1880112,0.035929251,70.26019224,4.561168269,1.099410317,22.11095984,0.970863468
4.938520258,32.54006146,Closed,109.2742308,0.096414683,62.72147969,4.736198394,1.41664167,22.48580508,1.05834957
4.83103708,26.43403848,Closed,312.7484186,0.054785241,66.61062793,4.513654061,1.74148515,16.9435098,0.856114993
4.789412811,31.13152104,Closed,196.0674146,0.139530886,64.71815864,5.364833402,1.428691514,19.86179142,0.683414101
5.115563796,29.49913616,Open,494.7740596,0.140726773,66.70793474,4.469208088,1.361260702,20.30953979,1.018914658
5.336205712,31.07462982,Open,239.4164079,0.004868688,62.38174023,4.801962748,1.675852781,22.30173526,1.026568442
4.960016385,27.70129302,Open,114.1600869,0.058584873,65.44134173,5.028660855,1.329777043,22.37175577,1.02106278
5.061645928,28.30455853,Open,190.9288126,0.027010666,69.43129313,5.007277182,1.255554856,23.27236098,0.808900416
5.034292626,30.48004634,Open,326.9191949,0.076868536,61.25197208,4.970268424,1.554902797,22.5151635,0.656761097
5.000541052,31.01037253,Open,38.04468567,0.122758783,59.68237959,4.736554322,1.46341534,19.39852986,0.838272451
4.673197209,29.97899042,Closed,301.8009601,0.087885595,59.83417774,5.070217789,1.251265377,24.89400924,0.988446004
5.332533381,38.52681178,Open,465.6123796,0.070512038,60.31734988,4.982678218,1.627390508,24.54383661,1.004870358
5.08855861,25.04631541,Closed,425.1813938,0.165008826,67.38129315,4.842459924,1.592897521,19.48360542,0.714064775
5.118464447,29.67898103,Closed,33.83676833,0.015242859,59.37656126,4.848116152,1.428048997,22.66541059,0.863074579
4.758047111,22.13185489,Closed,496.6949394,0.161843595,63.80841862,4.73921547,1.441733599,20.80915123,0.538244339
4.862233881,31.86040739,Closed,349.3634619,0.072785585,67.47315721,4.618069595,1.594078548,22.27772798,0.996990021
4.947159741,24.42376732,Closed,81.14041216,0.096094549,66.66663624,5.047430195,1.738072284,24.10662056,0.643338249
4.539762592,28.60844872,Closed,6.208044585,0.073631833,63.45776408,5.062441599,1.443441358,26.26020853,0.957051072
4.493589702,28.13967837,Open,85.64131815,0.177144405,65.76369493,4.623178172,1.630937699,23.50255541,0.570139085
4.819775621,31.40445563,Closed,419.0879603,0.038451075,65.42858132,4.769242967,1.613040043,22.58986947,1.006283181
5.15675623,27.23604541,Closed,10.81966247,0.100586818,64.10303618,4.771315357,1.675861459,21.32035766,0.864367038
4.804058783,27.02347151,Open,116.5736518,0.126371933,64.15666113,4.793468819,1.50786184,22.36426974,0.643728461
4.694358441,37.17928232,Open,378.6527977,0.019449862,73.94170974,4.812858976,1.317534897,24.71954379,0.938271276
4.755594304,31.42283395,Open,293.0552679,0.054005091,68.23724362,4.989372292,1.407500169,21.91058249,0.681927662
4.863397273,27.19474574,Open,391.3678552,0.092591073,74.92260367,4.650556538,1.568570693,20.2277747,0.949911007
4.893842311,28.74583164,Open,373.0752519,0.055666748,63.01214747,4.630730602,1.863692876,18.76062027,0.745177705
5.649656436,38.22677476,Open,25.30069356,0.059220411,64.66013361,5.047323948,1.403196075,23.02609573,0.455790575
5.316386189,28.82417561,Open,446.2557095,0.082506867,59.67149694,4.707471052,1.660957489,22.49457625,0.603516752
5.307432234,26.55361688,Closed,113.5159171,0.132479067,61.76173279,4.547392929,1.43438871,20.70818365,0.713917058
5.350574109,26.57501925,Open,276.6962201,0.082864111,72.60765259,4.702974012,1.522093751,24.05202825,1.073637805
4.700353739,27.2543676,Closed,322.1440783,0.15392131,62.91186284,4.733989453,1.80307935,21.15644627,0.980228726
4.633290616,27.02751139,Open,84.31410544,0.050112111,72.6771252,5.110992546,1.652858516,21.73071182,1.124772282
4.667938913,23.60176076,Open,488.1156284,0.037403887,60.02655096,4.984965242,1.251740145,21.96667173,1.130727043
5.40035184,24.37899952,Closed,244.077978,0.19631727,60.78612386,5.029504123,1.385504995,21.29809452,0.693049839
4.835842463,25.85339813,Open,28.8213478,0.067102094,63.63507512,4.963994728,1.751244269,22.47173013,0.762302628
4.624593145,32.95785509,Open,468.6310224,0.0344544,64.74500031,4.989248734,1.528375609,24.30303029,0.717744015
4.87070114,28.09381356,Open,293.1339216,0.012897303,68.69234917,4.662383575,1.270231976,19.7150362,0.665697879
4.92841834,28.96419155,Open,349.596599,0.153755173,66.80308167,4.760279569,1.336209511,22.97704028,0.431701058
5.080523982,36.35044013,Open,262.587895,0.082934774,63.33473897,4.602016937,1.640698705,22.34431734,0.797050456
5.075285306,36.47503575,Open,417.3689774,0.087314513,64.46673677,4.757902394,1.698882056,22.30752766,0.542886881
4.751545831,28.58937528,Open,16.5667311,0.092039914,63.72374832,4.936820998,1.50357106,23.74368914,0.793165624
5.205696918,26.84568245,Closed,134.1891826,0.150647144,61.34138506,4.826916657,1.99506276,22.09859485,1.223154162
4.80824194,25.67784843,Open,234.8241782,0.091023508,61.44814825,5.062296164,1.664830473,22.96045852,0.698130981
4.953117099,33.46387885,Closed,38.30180816,0.217202689,69.11153557,4.571716842,1.451303786,23.43172926,0.838954801
5.206032221,28.97646383,Closed,352.9533347,0.106688029,57.68734029,4.90004767,1.33685879,20.9912696,0.981329677
4.807453579,28.06752555,Closed,196.831707,0.153089238,71.46943479,4.55033944,1.305023139,22.59836692,0.856058258
4.829194573,25.93167712,Closed,136.3339951,0.140261993,63.6280231,4.818835294,1.567084264,21.49842479,0.858496838
5.177500415,26.15166795,Closed,1.689423404,0.098177634,61.90996557,4.948066685,1.402244591,21.73463644,0.727519513
4.742680047,31.60029096,Closed,359.9151559,0.070651451,67.95903716,4.757099487,1.834748751,21.35587721,0.753624405
4.884562393,23.42280867,Closed,416.9046544,0.116598196,70.94086634,4.910225321,1.793262361,22.94216081,0.607997896
5.166722653,34.97434347,Open,197.5202678,0.125504937,69.47052977,4.608053533,1.626613309,22.16328942,0.969209002
5.616227732,27.33077678,Open,282.1089885,0.071370698,67.0074082,4.467262004,1.264200765,22.78908807,0.451701669
5.181621351,29.25182028,Open,113.843313,0.108316943,69.34745396,4.911405924,1.365556225,21.96496527,0.994217668
5.141791929,23.31511021,Closed,311.0988231,0.161810249,58.13400969,5.148802047,1.751135505,18.79175798,0.519260323
5.159240475,29.93817031,Open,6.068729158,0.203497387,62.91267783,4.600791012,1.38738676,22.06273683,0.992521455
4.678042918,28.35839529,Closed,244.3219485,0.142718466,61.35531976,5.044438836,1.724428347,22.12707591,0.729236495
5.034679022,29.74959701,Closed,322.1027409,0.193137984,69.89855492,4.808684682,1.594920785,22.48519187,0.553626262
4.991070053,37.35854449,Open,459.0958866,0.068531289,63.46608792,4.532861696,1.510343577,20.81254161,0.915859729
5.096475362,30.88849023,Closed,190.6679086,0.135094113,68.38162623,4.57369894,1.359433437,19.60906057,0.985753507
5.034952416,26.02670408,Closed,382.5951015,0.166925975,67.14342777,4.803156955,1.481151231,23.24921329,0.71238427
5.113909903,26.44340045,Open,298.843515,0.055183333,61.55077226,4.719107542,1.537929591,21.45278689,0.94412211
4.906559842,32.97565593,Closed,463.5060565,0.075720494,62.65216716,4.537417405,1.70650778,22.3424881,0.342983101
5.017582675,36.49346645,Open,199.1888378,0.186895238,70.17527076,4.461192144,1.32285288,21.43707984,0.535880742
4.63165143,31.4095901,Closed,159.5476699,0.051245057,61.89806941,4.630656134,1.447436631,21.98787635,1.058481786
4.904027817,33.44356372,Closed,443.5709993,0.032943498,65.49947044,4.838761802,1.508964626,21.1014293,0.755266145
5.417250064,33.04868862,Open,24.6222007,0.176399079,61.86983485,4.798719849,1.632535672,20.06383282,0.427557335
5.095642502,37.09532207,Open,68.19269647,0.159838161,63.74419125,4.699752408,1.318307132,22.94746332,0.660226764
4.993723689,20.25204914,Open,41.20221729,0.121606012,64.81535222,4.840377439,1.236686041,20.79375982,0.615319905
5.568836983,33.3360947,Closed,421.5549783,0.097714462,61.86853396,5.008005344,1.63479303,22.32790296,0.766807654
4.591749507,34.91868022,Closed,5.303711685,0.078073775,61.15821218,4.878825302,1.196410177,22.82092044,0.725849803
4.667163333,23.30638147,Open,430.8285777,0.114097444,66.14509335,4.775738266,1.756995943,20.82637457,0.835786346
5.513813423,25.57165908,Open,225.6338977,0.178990348,61.62105036,4.985614401,1.468814781,19.59222873,0.78610679
5.013788281,25.74608626,Open,2.012639427,0.111928306,61.75736978,4.60802994,1.190493784,26.85217123,1.071947851
4.927225089,26.35604902,Closed,200.8225886,0.208347963,61.24378743,4.755016092,1.403915956,20.94445625,0.88490972
4.640238702,27.59141475,Closed,93.40042052,0.055102901,64.68836781,4.759782413,1.575824727,23.24683432,0.891534322
5.13430888,31.21301407,Open,312.2002437,0.099015962,68.77480654,4.552609348,1.393459782,25.8789271,1.033031425
5.163337961,34.32837326,Open,339.679395,0.081347067,71.02611455,4.716025168,1.50400595,23.57981549,0.72224625
4.671651692,35.40658479,Open,243.7637852,0.045742923,62.09632766,4.385008064,1.648015673,21.39911438,0.547624511
4.957917324,25.81088469,Closed,20.25976272,0.092345813,73.60124317,5.18243561,1.459561933,21.86576722,1.041394065
4.89934525,25.77648501,Open,328.0644022,0.120866465,60.98118056,4.612517242,1.312588465,20.33478556,0.82716835
5.076793144,36.5791092,Open,421.0193918,0.126211509,69.33419409,5.117222826,1.440203201,23.76339285,0.827870242
4.664224927,33.23371968,Open,360.1621387,0.208522609,62.11321418,4.807616901,1.782968027,23.13254142,0.673334016
5.375584236,30.41432421,Closed,414.9789595,0.123223373,61.51630692,4.912972826,1.837012869,20.97114836,0.676628933
5.274747134,32.36668338,Closed,100.2547618,0.15750684,62.02097537,4.70224004,1.096014765,19.91565039,0.969344468
4.891047332,29.85098109,Open,444.4439698,0.103304712,64.7902092,4.841585938,1.718205582,19.35753252,0.99693116
4.935074387,32.62292342,Closed,161.0967253,0.18390278,67.31988868,4.930097928,1.550029543,23.97302801,0.956764681
4.959073355,28.31966652,Open,6.702407126,0.219922464,67.67947215,4.932910483,1.684796536,22.24074626,0.958592321
4.766507434,31.34402467,Open,421.6958232,0.126554257,61.22405994,4.954954678,1.389902348,22.42996907,0.913805907
4.866971175,22.44726975,Open,470.9106345,0.050367049,61.04136285,4.726333458,1.146347298,20.35410275,0.826304546
4.91891889,26.56107853,Open,327.7790987,0.072559749,61.33344523,4.703928066,1.616897758,19.07299379,0.764924063
5.483860511,26.61494412,Closed,115.7183152,0.114096715,64.55458239,4.481164735,1.311804548,23.92522715,1.04206477
5.283985492,28.12804983,Open,125.8722321,0.122824902,64.15937758,4.904643802,1.222341514,22.08407807,0.725255826
5.280396412,25.36743373,Open,233.2964367,0.134921257,61.19929815,5.016475742,1.236319724,23.81446932,0.873995843
5.110977684,27.33228187,Closed,448.9155398,0.123009884,66.07841478,5.123196336,1.620182756,21.22813375,0.6391974
4.664801897,22.42792969,Open,74.79882807,0.100349246,74.05027523,4.861034527,1.527890493,21.52636431,0.668140193
4.987552669,32.74350238,Closed,412.9868348,0.068190078,62.98113815,4.646704045,1.656493204,23.42659635,0.752769086
5.291146538,29.58743241,Open,145.6514044,0.120056913,63.26595272,4.460580771,1.633815051,23.46469616,0.639212325
4.622520611,21.47396196,Open,404.2930847,0.192749368,67.23864628,5.008333347,1.415813287,23.59513125,0.959570365
5.190965962,25.82585045,Open,460.1355988,0.15099643,62.76473483,4.440744687,1.485905285,21.40959749,0.53039315
5.696782768,31.68300714,Open,213.746936,0.126735197,67.67585793,4.731879184,1.397712494,23.22909448,0.819845925
5.318544994,27.28489027,Closed,182.5253271,0.151478346,62.12582917,4.755138634,1.457934445,24.21819893,0.826501619
5.424208741,26.5152927,Open,401.1106595,0.081446799,72.32847843,4.786108972,1.306549052,21.79045598,0.437840084
5.065501625,29.62703661,Closed,264.7414412,0.074586743,66.37909989,4.80716052,1.578096859,20.97302327,0.711795236
5.290379585,31.71798768,Closed,342.2245242,0.062610745,62.5199082,4.827629511,1.71502415,24.68549521,0.851139908
4.784644036,22.81823771,Closed,311.4146185,0.093735669,62.6452332,4.316927348,1.336677394,20.69110853,0.885745599
5.238759144,32.75064241,Open,76.44442282,0.078899705,62.94480099,4.802931182,1.756253929,23.25895299,0.759138558
5.19631644,25.99853359,Closed,422.3951801,0.160413737,70.49099866,4.354084885,1.522704299,21.88315538,0.935377641
5.086973352,29.91036016,Closed,97.88755571,0.076233829,59.92499597,4.946443615,1.548215795,18.31686877,0.778136749
5.394802226,29.8228993,Closed,466.141072,0.059863914,62.32823332,4.688974969,1.160114096,24.25718813,0.802730582
4.838364549,27.36466941,Open,125.2856457,0.197128859,62.75335777,4.368592655,1.138547538,16.48429274,0.850330774
4.943882745,24.88170127,Open,366.9404866,0.077431238,64.93724813,4.637159065,1.528823273,18.03174387,0.985399926
5.028638612,28.57156726,Closed,142.3276967,0.107676423,63.91556123,4.685984932,1.657946425,23.05466016,0.6648564
4.691116709,38.12665155,Closed,158.8927043,0.122566141,59.03508867,5.038139924,1.365723911,23.0541424,0.702635625
5.068079583,23.19162485,Open,155.0009264,0.043165344,63.40070927,4.839327548,1.83401878,20.72484028,0.666220702
